NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Seth Lassen,January 2010, The place smelled very bad! I wish I could have stayed longer. Very much worth it. My partner and I always wanted to visit. Why didn't I find this place sooner? But the owner was cool. But seriously tell all your friends! You can tell the owner really likes bears. I want my money back. And I would do it again! NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,69
Joe Buono,July 2019, My partner and I always wanted to visit. BEST TRIP EVER! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,69
Parker Stafford,July 2019, Why didn't I find this place sooner? The view form the back porch was to die for. And I would do it again! But the owner was cool. It was quite a drive from the airport. But seriously tell all your friends! This place is awesome! The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,69
John Campbell,March 2017, But seriously tell all your friends! My partner and I always wanted to visit. I do not regret anything! The view form the back porch was to die for. I came here for my honemoon. The town was very cute. Very much worth it. The torcher chamber was a bit too much. I want my money back. We had so much fun! I wish I could have stayed longer. The owner wouldn't let me bring my pet bear. BEST TRIP EVER! But the owner was cool. The place smelled very bad! It was quite a drive from the airport. Why didn't I find this place sooner? NO INDOOR PLUMBING!! This place is awesome! BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,70
Henry Fradley,January 2011, BE WARNED! The view form the back porch was to die for. The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. Very much worth it. I wish I could have stayed longer. The place smelled very bad! But the owner was cool. But seriously tell all your friends! Why didn't I find this place sooner? NO INDOOR PLUMBING!! You can tell the owner really likes bears. I want my money back. BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,70
Rebecca Wiegel,September 2009, BE WARNED! But seriously tell all your friends! The torcher chamber was a bit too much. I came here for my honemoon. The owner has the best style. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,70
Sam Goldie,July 2011, I came here for my honemoon. But the owner was cool. This place is awesome! My partner and I always wanted to visit. BEST TRIP EVER! The place smelled very bad! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,70
Genaro Salinas,May 2016, It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,70
Fabian Yee,May 2016, Why didn't I find this place sooner? But the owner was cool. I want my money back. And I would do it again! The owner wouldn't let me bring my pet bear. The place smelled very bad! BEST TRIP EVER! I do not regret anything! It was quite a drive from the airport. The view form the back porch was to die for. You can tell the owner really likes bears. This place is awesome! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,70
Michael Wetterauer,December 2019, You can tell the owner really likes bears. But the owner was cool. The place smelled very bad! BE WARNED! I want my money back. The owner wouldn't let me bring my pet bear. It was quite a drive from the airport. We had so much fun! I do not regret anything! This place is awesome! I came here for my honemoon. The torcher chamber was a bit too much. Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,70
Giovani Maccagno,December 2011, Why didn't I find this place sooner? The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. NO INDOOR PLUMBING!! My partner and I always wanted to visit. The owner has the best style. I do not regret anything! Very much worth it. And I would do it again! The town was very cute. But seriously tell all your friends! I want my money back. The torcher chamber was a bit too much. I came here for my honemoon. This place is awesome! The view form the back porch was to die for. BEST TRIP EVER! It was quite a drive from the airport. We had so much fun! But the owner was cool. You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,70
Connor Wilson,April 2009, This place is awesome! BEST TRIP EVER! We had so much fun! I wish I could have stayed longer. And I would do it again! Why didn't I find this place sooner? You can tell the owner really likes bears. The owner wouldn't let me bring my pet bear. I do not regret anything! The torcher chamber was a bit too much. But seriously tell all your friends! It was quite a drive from the airport. NO INDOOR PLUMBING!! BE WARNED! The place smelled very bad! But the owner was cool. The owner has the best style. My partner and I always wanted to visit. The view form the back porch was to die for. Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,70
Tre' Moore,November 2010, But the owner was cool. And I would do it again! Very much worth it. But seriously tell all your friends! You can tell the owner really likes bears. BEST TRIP EVER! It was quite a drive from the airport. We had so much fun! The owner has the best style. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,70
Fabian Yee,April 2010, But seriously tell all your friends! You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,71
Joe Wnukoski,November 2013, NO INDOOR PLUMBING!! But seriously tell all your friends! I came here for my honemoon. It was quite a drive from the airport. The town was very cute. BE WARNED! Why didn't I find this place sooner? I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,71
Daniel Lee,April 2011, I do not regret anything! The torcher chamber was a bit too much. It was quite a drive from the airport. The place smelled very bad! I came here for my honemoon. The owner has the best style. This place is awesome! BE WARNED! The view form the back porch was to die for. But the owner was cool. I wish I could have stayed longer. My partner and I always wanted to visit. We had so much fun! BEST TRIP EVER!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,71
Sam Goldie,March 2013, It was quite a drive from the airport. The view form the back porch was to die for. We had so much fun! The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,71
John Campbell,September 2020, The owner has the best style. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,71
Deb Johnson,September 2012, This place is awesome! The torcher chamber was a bit too much. I want my money back. NO INDOOR PLUMBING!! BEST TRIP EVER! The place smelled very bad! The town was very cute. The owner wouldn't let me bring my pet bear. It was quite a drive from the airport. The owner has the best style. I came here for my honemoon. The view form the back porch was to die for.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,71
Joe Buono,May 2010, I came here for my honemoon. NO INDOOR PLUMBING!! The owner has the best style. I want my money back. This place is awesome! But the owner was cool. BE WARNED! I wish I could have stayed longer. I do not regret anything! The torcher chamber was a bit too much. My partner and I always wanted to visit. It was quite a drive from the airport. But seriously tell all your friends! BEST TRIP EVER! The owner wouldn't let me bring my pet bear. Very much worth it. And I would do it again! Why didn't I find this place sooner?,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,71
Christina Meador,July 2011, Very much worth it. This place is awesome! The owner has the best style. You can tell the owner really likes bears. The torcher chamber was a bit too much. The town was very cute. BE WARNED! We had so much fun! My partner and I always wanted to visit. I wish I could have stayed longer. I want my money back. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,71
Seth Lassen,October 2014, Why didn't I find this place sooner? My partner and I always wanted to visit. You can tell the owner really likes bears. BEST TRIP EVER! The owner has the best style. We had so much fun! Very much worth it. It was quite a drive from the airport. The owner wouldn't let me bring my pet bear. But seriously tell all your friends! The town was very cute. The view form the back porch was to die for. This place is awesome! The torcher chamber was a bit too much. I want my money back. I do not regret anything! NO INDOOR PLUMBING!! I came here for my honemoon.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,71
Matthew Morgan,May 2008, This place is awesome! The view form the back porch was to die for. My partner and I always wanted to visit. Very much worth it. The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. I came here for my honemoon. BE WARNED! I want my money back. Why didn't I find this place sooner? And I would do it again! But the owner was cool. But seriously tell all your friends! We had so much fun! You can tell the owner really likes bears. The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,71
